Start_Time,End_Time,Facility_Code,Participant_Code,Status,Reason,Outage_MW,Recovery_Time_Minutes,Description
7/08/2016 17:00:00,9/08/2016 17:00:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),24,8,Maintenance
26/07/2016 10:30:00,26/07/2016 15:30:00,PERTHENERGY_KORL_GT1,PUG,Approved,Opportunistic Maintenance (Planned),58,2,Inspect and test turbine vibration sensor
26/07/2016 08:00:00,26/07/2016 08:30:00,STHRNCRS_EG,STHRNCRS,Approved,Forced,23,,Extension of planned outage due to a faulty cable requiring replacement.
25/07/2016 08:00:00,25/07/2016 15:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,11,,Shutdown for baghouse fans blanks.  For further information contact Simcoa Furnace Control on 9780 6670
25/07/2016 08:30:00,25/07/2016 16:30:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,Enable signal removed for switching program J16-72615-G. Site could not operate without enable. Will request conversion to consequential.
2/08/2016 17:00:00,6/08/2016 17:30:00,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),190,22,A-inspection + Gen robotic inspection + filter change. Previous outage #228920 cancelled due to delays to WGPU1 outage completion
24/07/2016 04:30:00,24/07/2016 14:00:00,TIWEST_COG1,TRMOS,Approved,Forced,0,,GT Low Oil Level trip
24/07/2016 15:00:00,24/07/2016 17:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,190,,A-inspection outage extended
8/08/2016 08:00:00,26/08/2016 16:30:00,PERTHENERGY_KORL_GT1,PUG,Approved,Scheduled (Planned),116,8,"Inlet air filter replacement, cable and connector replacement, thermocouples replacement, hydraulic hoses replacement.  Partial discharge tests - generators and transformers."
26/07/2016 05:00:00,26/07/2016 07:30:00,STHRNCRS_EG,STHRNCRS,Approved,Scheduled (Planned),23,1,WMK OOS
12/07/2016 07:30:00,13/07/2016 09:00:00,WEST_KALGOORLIE_GT2,WGUTD,Approved,Consequential,36,0,FO
26/07/2016 05:00:00,26/07/2016 07:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.1,1,WMK OOS
24/07/2016 08:00:00,25/07/2016 05:00:00,MELK_G7,MELK,Approved,Scheduled (Planned),227,18,Cooling Tower Outage
23/07/2016 08:00:00,24/07/2016 07:30:00,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),227,18,Cooling Tower Outage
8/08/2016 08:00:00,12/08/2016 17:00:00,ENRG_KALGOORLIE_GT3,ENRG,Not Accepted,Scheduled (Planned),24,8,Maintenance
17/07/2016 17:30:00,17/07/2016 17:30:00,AUXC_WGP,AUXC,Approved,Forced,7.65,,Refinery steam power imbalance.
25/07/2016 07:00:00,1/08/2016 15:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,22,A-inspection + Gen robotic inspection + filter change. Previous outage #228920 cancelled due to delays to WGPU1 outage completion
24/07/2016 08:00:00,24/07/2016 14:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,7,Extension of A-inspection outage workscope
21/07/2016 20:00:00,24/07/2016 07:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,190,,A-inspection outage extended
21/07/2016 09:00:00,21/07/2016 14:30:00,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,1,OOM
20/07/2016 09:00:00,20/07/2016 14:30:00,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,1,OOM
14/07/2016 18:00:00,14/07/2016 18:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,166.688,,"Wagerup unit 2 trip, control fault"
14/07/2016 17:30:00,14/07/2016 17:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,190,,"Wagerup unit 2 trip, control fault"
14/07/2016 17:00:00,14/07/2016 17:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,142.95,,"Wagerup unit 2 trip, control fault"
14/07/2016 08:00:00,14/07/2016 08:30:00,TIWEST_COG1,TRMOS,Approved,Forced,12.81,,Ramp Rate Error
15/07/2016 08:00:00,16/07/2016 07:30:00,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),171,2,Opportunistic  outage for 171MW removed
20/07/2016 17:00:00,21/07/2016 07:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,190,,Extension of outage #228336 due to unforeseen workscope overrun
22/07/2016 08:00:00,30/07/2016 16:30:00,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),190,21,"A-inspection + Gen robotic inspection + filter change. Previous outage 228338 cancelled, due to delay in WGPU1 outage"
21/07/2016 08:00:00,21/07/2016 19:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,12,Extension of A-inspection outage
28/07/2016 09:00:00,28/07/2016 16:30:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),82,1,"Units into LOCAL control, run up to FSNL, and returned to REMOTE when finished.
No maintenance is planned."
12/07/2016 09:00:00,13/07/2016 09:00:00,WEST_KALGOORLIE_GT2,WGUTD,Cancelled By Market Participant,Forced,36,0,FO
1/08/2016 08:00:00,5/08/2016 17:00:00,ENRG_KALGOORLIE_GT3,ENRG,Cancelled By Market Participant,Scheduled (Planned),24,8,Maintenance
14/07/2016 09:00:00,14/07/2016 13:00:00,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,1,OOM
17/07/2016 22:00:00,17/07/2016 22:00:00,PJRH_GT11,PJRH,Approved,Forced,61.5,0,FO
17/07/2016 22:30:00,18/07/2016 06:00:00,PJRH_GT11,PJRH,Approved,Forced,123,0,FO
16/07/2016 17:00:00,16/07/2016 17:00:00,PJRH_GT11,PJRH,Approved,Forced,12,0,FO
16/07/2016 14:30:00,16/07/2016 16:30:00,PJRH_GT11,PJRH,Approved,Forced,38,,FO
26/07/2016 07:00:00,26/07/2016 17:00:00,COLLGAR_WF1,COLLGAR,Approved,Scheduled (Planned),52,2,Completing planned maintenance during WP maintenance outage #228565
22/07/2016 07:00:00,22/07/2016 17:00:00,COLLGAR_WF1,COLLGAR,Approved,Scheduled (Planned),52,2,Completing planned maintenance during WP maintenance outage #228564
15/07/2016 22:30:00,15/07/2016 22:30:00,PJRH_GT11,PJRH,Approved,Forced,20.5,0,FO
15/07/2016 22:30:00,15/07/2016 22:30:00,PJRH_GT11,PJRH,Approved,Forced,41,0,FO
16/07/2016 08:00:00,16/07/2016 08:00:00,PJRH_GT11,PJRH,Approved,Forced,12,0,FO
16/07/2016 05:30:00,16/07/2016 07:30:00,PJRH_GT11,PJRH,Approved,Forced,38,,FO
19/07/2016 08:00:00,21/07/2016 08:30:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),4,0,Planned Maintenance
12/07/2016 00:00:00,12/07/2016 00:00:00,PJRH_GT11,PJRH,Approved,Forced,24.6,,FO
12/07/2016 07:30:00,13/07/2016 08:00:00,PMC_AG,PMC,Approved,Consequential,68,0,WP APLD event lead to GPPL being islanded from the grid. 
12/07/2016 14:00:00,12/07/2016 15:00:00,STHRNCRS_EG,STHRNCRS,Approved,Consequential,23,0,WP APLD event lead to SCE being islanded from the grid
12/07/2016 07:30:00,12/07/2016 11:30:00,STHRNCRS_EG,STHRNCRS,Approved,Consequential,23,0,WP APLD event lead to SCE being islanded from the grid.
11/07/2016 07:30:00,11/07/2016 11:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,5,0,Regan TX3 consequential outage due to fault recorder wiring mods at Regans substation
11/07/2016 07:30:00,11/07/2016 11:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,5,0,Regan TX3 consequential outage due to fault recorder wiring mods at Regans substation
14/07/2016 17:00:00,14/07/2016 17:00:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,50.3,,GTG200 Inlet guide vane position error at 5:10pm.
10/07/2016 00:00:00,10/07/2016 01:00:00,MELK_G7,MELK,Approved,Forced,46.106,,Partial forced outage (pro-rata) due to boiler feed pump trip
11/07/2016 14:00:00,11/07/2016 14:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,31.395,0,Operational Issues caused real time forced outage.
6/07/2016 09:30:00,6/07/2016 10:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,38.457,0,Operational Issues caused real time forced outage.
6/07/2016 09:00:00,6/07/2016 09:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,50.306,0,Operational Issues caused real time forced outage.
9/07/2016 12:30:00,9/07/2016 13:00:00,TIWEST_COG1,TRMOS,Approved,Forced,17.3,,Ramp Rate Error
5/07/2016 08:30:00,5/07/2016 09:00:00,TIWEST_COG1,TRMOS,Approved,Forced,6.44,,Ramp Rate Error
4/07/2016 16:00:00,4/07/2016 16:30:00,TIWEST_COG1,TRMOS,Approved,Forced,11.4,,Ramp Rate Error
13/07/2016 11:00:00,13/07/2016 14:00:00,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,1,OOM
1/07/2016 08:00:00,1/08/2016 07:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,117.4,0,Unit unavailable for dispatch
22/07/2016 07:00:00,22/07/2016 17:00:00,COLLGAR_WF1,COLLGAR,Cancelled By Market Participant,Scheduled (Planned),154,2,Completing planned maintenance during WP maintenance outage #228564
22/07/2016 07:00:00,22/07/2016 17:00:00,COLLGAR_WF1,COLLGAR,Cancelled By Market Participant,Scheduled (Planned),154,2,Completing planned maintenance during WP maintenance outage #228564
12/07/2016 00:00:00,12/07/2016 00:00:00,PJRH_GT11,PJRH,Approved,Forced,41,0,FO
12/07/2016 00:30:00,12/07/2016 09:00:00,PJRH_GT11,PJRH,Approved,Forced,123,,FO
11/07/2016 21:30:00,11/07/2016 22:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,9.9,0,Outage due to Western Power feeder to the site tripped. (Request to be made to convert to Consequential)
5/07/2016 10:30:00,5/07/2016 10:30:00,WEST_KALGOORLIE_GT2,WGUTD,Approved,Consequential,18,0,Consequential Outage
5/07/2016 11:00:00,6/07/2016 08:30:00,WEST_KALGOORLIE_GT2,WGUTD,Approved,Consequential,36,0,Consequential Outage
15/07/2016 23:30:00,18/07/2016 05:00:00,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),110,12,Addressing Condenser issues
22/07/2016 20:00:00,25/07/2016 05:00:00,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),227,18,Cooling Tower Outage
4/07/2016 10:00:00,14/07/2016 17:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,24,0,FO
9/07/2016 13:00:00,10/07/2016 07:30:00,TIWEST_COG1,TRMOS,Approved,Forced,0,,Islanded at request of Tronox due to serve weather
3/07/2016 23:30:00,5/07/2016 17:00:00,KORL_GT3,KORL,Approved,Forced,100.1,,SLO level low
4/07/2016 09:00:00,4/07/2016 15:00:00,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),38,0,OOM
9/07/2016 22:00:00,10/07/2016 00:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,21,,Fu1 Chain curtain fallen off.  For further information contact Simcoa Furnace Control on 9780 6670
5/07/2016 17:00:00,7/07/2016 11:00:00,PMC_AG,PMC,Approved,Forced,33,,Forced outage continuation
5/07/2016 13:30:00,5/07/2016 16:30:00,PMC_AG,PMC,Approved,Consequential,66,0,Forced outage continuation plus additional generator trip and lockout.
5/07/2016 10:30:00,5/07/2016 13:00:00,PMC_AG,PMC,Approved,Consequential,68,0,Western Power APLD lead to GPPL being islanded from the grid.
1/07/2016 08:00:00,5/07/2016 10:00:00,PMC_AG,PMC,Approved,Forced,33,,Forced outage continuation.
5/07/2016 10:30:00,5/07/2016 11:30:00,STHRNCRS_EG,STHRNCRS,Approved,Consequential,23,0,Western Power APLD event lead to SCE being islanded from the grid.
13/07/2016 06:00:00,15/07/2016 15:00:00,KORL_GT3,KORL,Approved,Scheduled (Planned),100.1,4,Inspection
11/07/2016 00:00:00,11/07/2016 07:30:00,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),100.1,4,Maintenance
11/07/2016 08:00:00,11/07/2016 17:00:00,KORL_GT3,KORL,Approved,Scheduled (Planned),100.1,4,Maintenance
11/08/2016 08:00:00,11/08/2016 10:30:00,PMC_AG,PMC,Approved,Scheduled (Planned),33,2,G03 OOS For Compressor Wash
10/08/2016 07:00:00,10/08/2016 15:30:00,PMC_AG,PMC,Approved,Scheduled (Planned),33,2,G03 OOS For Maintenance
7/09/2016 05:00:00,7/09/2016 18:30:00,STHRNCRS_EG,STHRNCRS,Approved,Scheduled (Planned),23,3,WMK OOS For Compressor Wash
3/08/2016 05:00:00,3/08/2016 18:30:00,STHRNCRS_EG,STHRNCRS,Approved,Scheduled (Planned),23,3,WMS OOS For Compressor Wash
7/09/2016 05:00:00,7/09/2016 18:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.1,3,WMK OOS Compressor Wash
3/08/2016 05:00:00,3/08/2016 18:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.1,3,WMS OOS Compressor Wash
8/07/2016 02:30:00,8/07/2016 02:30:00,AUXC_WGP,AUXC,Approved,Forced,25,,GT/HRSG Trip
8/07/2016 02:00:00,8/07/2016 02:00:00,AUXC_WGP,AUXC,Approved,Forced,25,,GT/HRSG Trip
8/07/2016 01:30:00,8/07/2016 01:30:00,AUXC_WGP,AUXC,Approved,Forced,25,,GT/HRSG Trip
8/07/2016 01:00:00,8/07/2016 01:00:00,AUXC_WGP,AUXC,Approved,Forced,25,,GT/HRSG trip
24/06/2016 17:00:00,24/06/2016 17:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,53.179,,Delayed ramp-up to target
2/07/2016 04:00:00,2/07/2016 04:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,30.745,0,Operational Issues caused real time forced outage.
2/07/2016 01:30:00,2/07/2016 01:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,29.777,0,Operational Issues caused real time forced outage.
1/07/2016 23:30:00,1/07/2016 23:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,32.23,0,Operational Issues caused real time forced outage.
1/07/2016 20:30:00,1/07/2016 20:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,35.903,0,Operational Issues caused real time forced outage.
30/06/2016 16:30:00,30/06/2016 16:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,28.817,0,Operational Issues caused real time forced outage.
2/07/2016 01:00:00,2/07/2016 01:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,31.751,0,Operational Issues caused real time forced outage.
1/07/2016 23:00:00,1/07/2016 23:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,29.979,0,Operational Issues caused real time forced outage.
30/06/2016 07:00:00,30/06/2016 07:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,30.315,0,Operational Issues caused real time forced outage.
16/09/2016 22:00:00,23/10/2016 07:30:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),217,39,Annual Statutory Outage.  Boiler and GAH works.
5/07/2016 18:30:00,5/07/2016 18:30:00,MELK_G7,MELK,Approved,Forced,15.04,,Runback due to loss of fuel supply
5/07/2016 18:00:00,5/07/2016 18:00:00,MELK_G7,MELK,Approved,Forced,36.94,,Runback due to loss of fuel supply
6/07/2016 17:00:00,6/07/2016 17:00:00,AUXC_WGP,AUXC,Approved,Forced,8.32,,Refinery Steam /Power imbalance
6/07/2016 16:30:00,6/07/2016 16:30:00,AUXC_WGP,AUXC,Approved,Forced,9.35,,Refinery Steam / Power Imbalance
5/07/2016 06:00:00,5/07/2016 18:30:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,Site could not operate as enable signal was removed for switching program. Will request conversion to consequential.
13/07/2016 19:00:00,14/07/2016 18:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),85.7,39,GT1A maintenance 
3/10/2016 17:30:00,10/10/2016 17:00:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,39,extension for control system upgrade
2/07/2016 07:30:00,2/07/2016 09:00:00,PJRH_GT11,PJRH,Approved,Forced,38,,FO
30/06/2016 10:00:00,1/07/2016 09:30:00,PJRH_GT11,PJRH,Approved,Forced,123,,FO
5/07/2016 08:00:00,5/07/2016 08:30:00,PJRH_GT11,PJRH,Approved,Scheduled (Planned),123,4,Maintenance
21/06/2016 07:00:00,1/07/2016 07:30:00,PMC_AG,PMC,Approved,Forced,33,,Issues discovered during planned outage and rectification works are in progress.
30/06/2016 12:30:00,30/06/2016 12:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,17,,"Furnace 1, Large Flame and repack. For further information contact Simcoa Furnace Control on 9780 6670"
30/06/2016 13:00:00,30/06/2016 13:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,21,,"Furnace1, Taphole repack.  For further information contact Simcoa Furnace Control on 9780 6670"
13/07/2016 09:00:00,13/07/2016 16:30:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),82,1,"Both units to LOCAL control, run to Crank speed, turn engines and fuel over, no maintenance planned"
18/06/2016 06:30:00,18/06/2016 08:30:00,DNHR_DENMARK_WF1,DNHR,Approved,Consequential,1.44,0,Network disturbance on the feeder causing the protection to operate and open the CMS 
19/06/2016 17:30:00,19/06/2016 17:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,38.11,,Load swing testing
18/06/2016 21:00:00,18/06/2016 21:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,32.907,,Unit RTS & ramp-up delayed due to reset of overspeed tripping solenoid.
18/06/2016 20:30:00,18/06/2016 20:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,59.248,,Unit RTS & ramp-up delayed due to reset of overspeed tripping solenoid.
18/06/2016 20:00:00,18/06/2016 20:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,59.019,,Unit RTS & ramp-up delayed due to reset of overspeed tripping solenoid.
18/06/2016 19:30:00,18/06/2016 19:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,73.309,,Unit RTS & ramp-up delayed due to reset of overspeed tripping solenoid.
18/06/2016 19:00:00,18/06/2016 19:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,77.36,,Unit RTS & ramp-up delayed due to reset of overspeed tripping solenoid.
18/06/2016 18:30:00,18/06/2016 18:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,119.684,,Unit RTS & ramp-up delayed due to reset of overspeed tripping solenoid.
18/06/2016 18:00:00,18/06/2016 18:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,143,,Unit RTS & ramp-up delayed due to reset of overspeed tripping solenoid.
15/06/2016 18:30:00,15/06/2016 18:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,53.96,,"Unit restart, plant conditions preventing unit following ramp up profile"
15/06/2016 18:00:00,15/06/2016 18:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,68.12,,"Unit restart, plant conditions preventing unit following ramp up profile"
22/06/2016 13:00:00,22/06/2016 13:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,163.961,,Flame out trip during loading for capacity test
7/07/2016 07:00:00,8/07/2016 19:30:00,COLLGAR_WF1,COLLGAR,Approved,Scheduled (Planned),243.956,20,Deluge test Minimax Co2 fire protection system
2/07/2016 08:00:00,3/07/2016 17:00:00,MELK_G7,MELK,Approved,Scheduled (Planned),80,24,Reduced Load
1/07/2016 17:30:00,7/07/2016 06:00:00,KORL_GT3,KORL,Approved,Scheduled (Planned),21,4,GI + PROT
29/06/2016 08:00:00,30/06/2016 07:30:00,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),211,24,Boiler Inspection
30/06/2016 08:00:00,1/07/2016 18:30:00,MELK_G7,MELK,Approved,Scheduled (Planned),211,24,Boiler Inspection
22/07/2016 05:00:00,6/09/2016 17:00:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),21,0,Major Shutdown to reline furnace and overhaul furnace components.
20/06/2016 00:30:00,20/06/2016 00:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,110.739,,high LP drum pressure as a result of the failure of the feedback arm from the IP to lp bled steam valve
22/06/2016 08:00:00,22/06/2016 16:30:00,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,1,protection relay testing
21/06/2016 08:00:00,21/06/2016 16:30:00,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,1,protection relay testing
20/06/2016 08:00:00,20/06/2016 16:30:00,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,1,protection relay testing
17/06/2016 08:00:00,17/06/2016 16:30:00,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,1,protection relay testing
15/06/2016 08:00:00,15/06/2016 16:30:00,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,1,protection relay testing
14/06/2016 08:00:00,14/06/2016 16:30:00,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,1,protection relay testing
26/06/2016 06:30:00,26/06/2016 06:30:00,MELK_G7,MELK,Approved,Forced,80,0,Full forced outage for RAH repairs (pro-rata)
24/06/2016 12:30:00,24/06/2016 13:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,21,,"Replace fume duct onto feeder 203, Furnace 2. For further information contact Simcoa Furnace Control on 9780 6670"
23/06/2016 00:00:00,23/06/2016 01:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,21,,"Taphole repair, Furnace1. For further information contact Simcoa Furnace Control on 9780 6670"
25/06/2016 16:30:00,25/06/2016 16:30:00,AUXC_WGP,AUXC,Approved,Forced,8.26,,"refinery issues steam power imbalance
"
25/06/2016 15:00:00,25/06/2016 15:00:00,AUXC_WGP,AUXC,Approved,Forced,8.03,,"refinery issues steam power imbalance
"
25/06/2016 14:30:00,25/06/2016 14:30:00,AUXC_WGP,AUXC,Approved,Forced,10.33,,"refinery issues steam power imbalance
"
25/06/2016 14:00:00,25/06/2016 14:00:00,AUXC_WGP,AUXC,Approved,Forced,11.14,,"refinery issues steam power imbalance
"
25/06/2016 13:30:00,25/06/2016 13:30:00,AUXC_WGP,AUXC,Approved,Forced,8.99,,"refinery issues steam power imbalance
"
25/06/2016 13:00:00,25/06/2016 13:00:00,AUXC_WGP,AUXC,Approved,Forced,8.43,,"refinery issues steam power imbalance
"
3/07/2016 07:00:00,3/07/2016 17:00:00,MELK_G7,MELK,Cancelled By Market Participant,Forced,211,0,Unit out of service for Western Power ENAR265811/ENAR276390
1/07/2016 22:00:00,2/07/2016 17:00:00,COLLGAR_WF1,COLLGAR,Approved,Scheduled (Planned),243.956,16,Pre- Outage 6.6kv board maintenance
23/06/2016 22:30:00,26/06/2016 06:00:00,MELK_G7,MELK,Approved,Forced,343.238,0,Full forced outage for RAH repairs
29/06/2016 08:00:00,29/06/2016 16:30:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,1,relay testing
28/06/2016 08:00:00,28/06/2016 16:30:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,1,Relay testing
24/06/2016 12:00:00,24/06/2016 13:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,10,0,Delay energising
19/06/2016 09:30:00,19/06/2016 11:00:00,TIWEST_COG1,TRMOS,Approved,Forced,18.55,,Ramp Rate Error
19/06/2016 09:30:00,19/06/2016 10:00:00,TIWEST_COG1,TRMOS,Approved,Forced,11.01,,Ramp Rate Error
17/06/2016 21:30:00,17/06/2016 22:00:00,TIWEST_COG1,TRMOS,Approved,Forced,10.23,,Ramp Rate Error
15/06/2016 10:30:00,15/06/2016 11:00:00,TIWEST_COG1,TRMOS,Approved,Forced,11.13,,Ramp Rate Error
14/06/2016 21:00:00,14/06/2016 21:30:00,TIWEST_COG1,TRMOS,Approved,Forced,13.68,,Ramp Rate Error
14/06/2016 11:00:00,14/06/2016 11:30:00,TIWEST_COG1,TRMOS,Approved,Forced,7.35,,Ramp Rate Error
13/06/2016 08:00:00,13/06/2016 09:30:00,TIWEST_COG1,TRMOS,Approved,Forced,14.14,,Ramp Rate Error
2/09/2016 22:00:00,13/10/2016 07:30:00,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Scheduled (Planned),217,39,Annual Statutory Outage.  Boiler and GAH works.
16/06/2016 11:30:00,16/06/2016 14:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,42.1,0,Local signal error
10/12/2016 18:00:00,12/12/2016 07:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,38,Blade wash
12/11/2016 18:00:00,14/11/2016 07:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,38,Blade wash
15/10/2016 18:00:00,17/10/2016 07:30:00,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),143,38,Blade wash
17/09/2016 18:00:00,19/09/2016 07:30:00,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),143,38,Blade wash
13/08/2016 18:00:00,15/08/2016 07:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,38,Blade wash
16/07/2016 18:00:00,18/07/2016 07:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,38,Blade wash
23/06/2016 05:00:00,23/06/2016 07:30:00,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),343.238,10,Full outage for SDCC repairs - early start
23/06/2016 08:00:00,23/06/2016 22:00:00,MELK_G7,MELK,Approved,Scheduled (Planned),343.238,14,Full outage for SDCC repairs
15/06/2016 08:00:00,16/06/2016 11:00:00,AURICON_PNJ_U1,AURICON,Approved,Consequential,89.1,0,"Western Power work at Mumbida substation, runback impacting Alinta Walkaway Windfarm"
7/07/2016 08:00:00,7/07/2016 16:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,9,Pre-outage maintenance prior to planned A-inspection outage in July 
30/06/2016 08:00:00,30/06/2016 16:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,9,Pre-outage maintenance prior to planned A-inspection outage in July 
23/06/2016 08:00:00,23/06/2016 16:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,9,Pre-outage maintenance requirement prior to planned A-inspection outage in July
17/06/2016 10:00:00,17/06/2016 15:30:00,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),109.55,0,ODOM
20/06/2016 11:00:00,20/06/2016 14:30:00,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),342,1,SCADA outage to add new comms equipment
22/06/2016 08:00:00,28/06/2016 07:30:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),217,39,Outage to repair water leak in unit's boiler
14/06/2016 20:30:00,14/06/2016 20:30:00,AUXC_WGP,AUXC,Approved,Forced,12.85,,Refinery Steam imbalance
14/06/2016 20:00:00,14/06/2016 20:00:00,AUXC_WGP,AUXC,Approved,Forced,17.71,,Refinery Steam imbalance
14/06/2016 19:30:00,14/06/2016 19:30:00,AUXC_WGP,AUXC,Approved,Forced,19.15,,Refinery Steam imbalance
22/06/2016 08:00:00,29/06/2016 07:30:00,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Scheduled (Planned),217,39,Outage to repair water leak in unit's boiler
26/06/2016 07:00:00,26/06/2016 17:00:00,MELK_G7,MELK,Cancelled By Market Participant,Forced,211,0,Unit out of service for Western Power ENAR265811/ENAR276390
